label,text
1,第一感觉就是门童服务很到位，前台服务也面带微笑。房间比较宽敞明亮，上网速度也很快。很满意的一家酒店！
1,住过好多次这家酒店了，上次来到前台，服务员能准确的报出我的名字，感觉很亲切。四星级就是不一样。而且当天服务员还给我安排了一间商务单间，房间很新，比我订的要好价格没变。说是酒店搞活动，像我们这样的商务客人都有机会享受，不错。
0,服务非常差，入住一个月都没有更换过床单！
1,"我觉得此酒店在平湖还是比较好的,就是觉得单人间也应该是这个价格,这样对我们常年在平湖出差的来说更有吸引力."
0,说老实话，我还没有见过这么差的酒店呢！前台服务人员素质极低，还给我信用卡用扔的方式，打电话给前台直接挂我的电话。我不知道是不是价格低一点，就有了别人非住不可的自信。总之，非常差，希望以后取得朋友们注意了。尽量不要选择这个酒店，除了生气，不被尊重，可别指望能够享受到什么服务。
1,"通过携程预定的酒店,似乎总是星级酒店的""下人房""。酒店安排了35楼的房间，是酒店最高的房间。房间之小，令人称奇，下床就能撞上墙或者橱。看电视，颇有陶渊明之风：“采菊东篱下，悠然见南山”--为节约空间，电视与床是平行的。更过分的是，36楼以上，是另一家酒店正在装修。不仅可以尽享“吱吱哑哑”的装修声，还有嗅觉的无限体验。窗口的VIEW是3栋摩天大楼的外墙，在阳光的照耀下熠熠生辉。感觉实在不好。联系总台要求换房。服务员的态度还算很好。马上有人来带我看了24楼的房间，并予以更换。房间可大多了，还可以看到维多利亚港。酒店不豪华，但是感觉还好。每天有水果和巧克力，提供浴盐，洗漱用品也不错，房间打扫也勤快。地理位置很好，到太平山索道不过步行10分钟，到地铁更是方便，大楼的LG就是地铁入口了，方便购物的。去机场也方便，楼下就是机场快线。服务也不错吧，中规中矩。不寄予豪华期望的话，酒店应该还是不错的。"
0,"实在是差啊!!我当晚住的是双人房,三楼餐厅旁,一路的黑灯瞎火,还有一股味!!!"
1,定的特惠房，看网上评价不是很好，有点犹豫，但是离我办事的银泰百货非常的近，所以还是定了。比想象中的好！虽然有些旧了，不过还是很干净的，服务员态度也挺好的。早餐也不错。下次还会住那里的。宾馆反馈2008年6月5日：感谢您对酒店的支持，我们会继续努力提高服务质量，同时加强对设施设备的改建和维护，酒店欢迎您的再次入住。
0,地理位置还算不错，就在北京电视台培训中心的边上，离海边非常的近，但是房间实在是太差劲了，是一个整栋别墅楼里分别出来的小间，普通标间小得可怜，挺多有十三四平米，摆两张床已无下脚的地方了，携程的价格倒算是便宜，服务态度还算可以，可是服务员的动作是非常慢的，入住结帐手续基本上都在二十分钟左右一单，如果不是挑剔的话还
0,"房间隔音极差,邻房说话声音清晰可闻,任何杂音清晰入耳,提供的设施品质极差,电熨斗品质不佳还得要客户买单,劝大家别用,空调三催四请才打开,房间闷热无比却要求开窗通风,从没见过如此服务品质,值班经理躲在暗地里不敢面对客户,笑掉人大牙了!以后去成都绝不光临此店."
1,非常好的酒店！1、环境安静2、硬件设施好、新3、服务热情、周到（如：房间的热水壶定期消毒、除垢）4、隔音好。不足之处：1、位置较偏，的士司机不知道，但出去酒店给联系车；2、早餐不好，品种太少总之性价比高、强烈推荐
1,"酒店很新,房间大设施全,离汽车站很近,不过地点大概属于城外了.下次还是会选择这里"
1,酒店前台效率比较低，我们在CHECK-IN的时候，有另外一个老外在CHECK-OUT，那两个前台前前后后忙活了好久，几乎就没把我们当人！相当气愤！在办理入住的时候，她们竟然连句抱歉都没有！！房间呢，还是不错的。我们是圣诞节入住的，才700块一晚，觉得很值，呵呵，这个价钱平时可是想都没法想的哦~
1,总台的服务生挺热情的，感觉很亲切。这家酒店最大的特点是房间宽敞，床很软，睡得舒服，免费宽带上网对我很实用。离机场的距离不远，到我办事的公司也近，下次还会选择入住。
1,"房间设施可以,但空间偏小,客房电梯很特别(没房卡上不去),很适合某些人使用(偷吃).....前台服务一般...."
1,坦白说，酒店比我想象中的好。在三星酒店中属于较好的一类。员工的服务意识很强，不象是内地城市。但是，携程的价钱不够有竞争力，在火车站遇到的拉客的导游，可以提供更好的价格（路遇的旅伴尝试了）。
0,房间外声音太大，比较吵闹！直接到前台预定费用更合理。
1,周边环境好，安静，交通也方便，房间很干净，服务比较热情，特别是大堂人员训练有序。可能是由于在啤酒节前，房价涨的比较多一些，据出租车司机讲，平时还是比较便宜的。酒店就在海边，但离海滨浴场相对其他海边酒店来说，稍微远了一点，但因为青岛出租车便宜，所以也无所谓
1,我是帮朋友定的，他是第一次去香港，他的评价是：比一般的标间好象小一点，房间的隔音不是很好，服务还算不错。交通是很方便，下楼就有地铁，但是961元的价钱好象高了点，下次再去情愿再住的远点价钱便宜，反正坐地铁住远点也就10分钟的时间够了
0,酒店个映效果太差！而且窗户打开之后居然是楼道内的广告牌，地板有高低甚至我没穿鞋子起来上厕所脚被硬生生的磕了一下。~这是我在携程上定到现在环境最差的一家酒店了！！！补充点评2008年6月15日：说错了！是隔音效果太差太差了！！！
1,房间整体感觉十分干净，环境也比较清静，虽然临街一边的客房要相对吵一些，但是隔音做的不错
1,"离地铁站真的很近,4号出口对过就是,服务上还欠妥不够主动,其他还行,和价格比较符合."
1,"总体服务不错,就是房间隔音太差,走廊里的声音就像是在房间里一样,早餐也还可以"
1,酒店不错，地理位置好，外形气派，江景房正对名山鬼城。停车场够大，保安负责。就是遇到一件不愉快的事：一个看上去像是个主管的工作人员居然在大门口（宾馆大门比较小气）跟我们抢（进）门，好像不太应该。
1,第二次入住，酒店的花园比1月份来时漂亮多了，到处春意盎然。散步期间，鸟语花香，沁心醉人。上午在酒店小溪钓了半天的鱼，收获颇丰；下午去高尔夫训练场练了半天的球，腰酸背疼；晚间享受了酒店的桑拿和足浴堂促销套餐，精神气爽……，短途休假值得去。
1,清明小长假过去的，和晓起的农家标间比较，这个价格和设施还是比较有竞争力的。不远处有锦江之星，如果事先知道，应该会选择锦江。毕竟酒店有些陈旧，感觉只有三星标准，而且早餐尤其惨不忍睹。
1,总的来说很不错，环境很好，特别是早餐，很好，很有竞争力。我过年这几天综合比较几个四星级酒店的早餐，还是他家的最好。
1,1.服务非常好，这次是第二次来，发现加送了苹果，报纸，还有大堂会打电话询问入住情况，服务生也很主动热情。2.离火车站和民航大厦近，第一次来就是看中了去坐机场巴士很近，处在旧市区的繁华路段，就餐购物等都方便。
1,友谊宾馆环境绝对是一流的，服务态度更是让人心旷神怡。我们全家在此渡过了美好的三天，感谢酒店的良好服务，更感谢携程的准确预订。唯一不足的是，友谊宾馆房间无服务指南，哪怕是简单的提示，如餐厅位置、就餐时间、价格等，虽然服务员能热情解答，但总是感觉不太方便。补充点评2008年8月1日：对了还有一点，去海滩游泳非常方便，在酒店换好衣服就可以了，回来冲洗温水澡，真是舒服。下次去度假一定还选这里。
1,感觉还不错，液晶电视，配有电脑。位置很好
1,2006年3月下旬入住过南湖宾馆后，当时酒店刚装修过。房间宽敞，布局合理，而且还有一张带台灯的玻璃书桌。2007年12月13-16日再次入住。宽带免费，有部分房间提供传真机。免费提供中西合璧早餐。中餐有豆浆、豆腐花、白粥、肉粥......每天都有更换不同的小菜。我最喜欢西式烟肉、肠仔、冷火腿。这是我再次入住的原因之一。无论从酒店外观、环境、服务综合指数都比较高。明年再到此入住。望服务水准有增无减。
1,"广□攴...嬴虚谛滇党,?偌粗糅m仅歙槽!ゴ督???B仅疑!硐褫洇湮挚汔愈侬?a赵???I?????迮褓メ^腴??腔!??OK腔!堤湮嫒靡媪??谁谙勤憩轮?嗄郇M???茧躁动巡锈枢??A□腔ヤ烂??萋腔杨磁腔模?溢ㄢ畎?(［Ⅲ97.5%饮?a??挚湮??Ⅲ龊,?T驮99%???「为?);噶器猁萋?a??睿肮婉徨ㄐ衄□眭厄Ⅸ腴腔憩掩瞳ㄐ褫?z?O剩ㄐ硐嬴虚华萸⑴,祥?^.湖腔□僭控寿猁广RMB24ㄐ???荡檀A滇饮媪啃?朗?,???□咸??r掀疑询!闭ㄐ??腔赓跪?t?T!诚jeffbros4.补充点评2008年5月7日：祥疑砩茔!??苌嘤趼徨勘!"
1,"豪华商务房,面积非常大,但颇有大而无当之感,酒店的地毯很脏,污渍随处可见,空气里面有挥之不去的酒气.建议携程考察一步之遥的华阳酒店,不少当地的朋友都推荐我们入住华阳."
1,离机场很近，15分钟，不到20块钱，可是离市区实在太远了，而且中间有段路蛮荒凉旁边有个易初莲花，还有个明珠广场，环境还是不错的，房间也行。携程的价格很没有竞争力，我和朋友同时入住，我的房价是548，朋友通过她公司预定，房价仅为410。
1,从广州第四次来仙湖。仙湖不仅环境好，还可以随意停车。（主楼的停车场有保安看守）广州来这里几乎全程高速。渔人码头物美价廉，我儿子非常喜欢吃那里13元的扬州炒饭。而且餐厅外有停车场，并设有棚帐，不怕烈日炎炎。只是自助早餐一般般。总体来说，真不错！补充点评2008年8月4日：我们入住的是378元的悠闲高级房套餐，住在北楼。
1,"酒店和房间的基本设施都还行,就是服务还需跟上"
0,这破饭店还敢说是2007年新装修，除了墙纸、窗帘换过了，开关、家具、浴缸、马桶都是旧的，房间里那灯和电视机不知是哪个朝代的，携程该给大家好好把把关。
1,感觉特别好！四星级的价格，五星级的享受。无论是内部装潢还是服务都特别好。尤其是出门就是湖，景色优美。到市区也方便。特别要提出的是，酒店还为客人准备了洗衣粉，这样袜子之类的小件东西都可以自己解决。还有就是酒店提供了很别致的木梳，用完后忍不住带了一把回来。。。
1,服人度都很好，人感馨。也近，物用餐都方便。我是程房，也住多次，提了一，感受用的。1001房浴室有小毛病，盆排水不太，桶有法位，水，或是使用多次後的毛病。前台也有往香港的大巴票，但得自行搭的士到的地方去搭。
0,服务人员的服务态度很不好，不按照酒店规定收取房费，并且乱收费，
0,差、差、差！携程的星级评定有问题，同志们仅供参考。
1,元旦时候入住的，一直没时间评价，房间很大，就是床单很硬，胳膊和背上都磨的很痛，不过住的还可以，希望把床单换掉
1,房间大小还可以，但设备比较陈旧，天花板低，感觉有点压抑．
1,入住当天，房间没打扫好等了一个多小时，迎宾项链，茶水和毛巾都没送。我们在泳池边休息时点的烤肉串又硬又老，当我们提出冷了可否再烤一时，服务生竟然以厨房太忙没空一口回绝。失望！
1,很好！在闹市中难得隔开有这么个清静地，进去以后环境很好，有小桥亭子，有餐厅，很幽静，很舒服。我住的迎宾馆观景房还可以从窗户看到旁边公园，不错
0,一个垃圾酒店，徒有其表。完全不管住客的安全，供住客使用的浴巾居然有血迹，恐怖啊，不知道其他的地方是否消过毒，如果染上什么病，真是跳到黄河都洗不清啊。对你的投诉置之不理。服务素质极差。总之再不会住这家酒店及其分店了。
1,1、酒店环境不错，地理位置佳。到十全街、凤凰街挺方便的。属于闹中取静的那种。2、客房里设施齐全、干净，比较方便。卫浴设施也挺好的。插头挺多的，很好。房间很干净，也挺温馨的。3、自助餐还可以。美中不足之处：1、卫生纸的质量比较差。2、饭店里最好可以提供（自助）洗衣、干衣的服务。3、房间里的小冰箱效果不好，声音也比较响。反正不用，我就关掉了。总体感觉不错，性价比高，下次还来住。
0,有那么多朋友点评钻石公寓，不妨再讲两句。钻石新推出的“特价”双人房，其实一点也不特价。以前有国外朋友来上海，一直比较推荐钻石，他们也比较满意。但这次7月上旬的入住新推出的特价双人房，朋友反映房间比以前小多了，总体比以前的的套房差多了。订房的时候，双特价人房和套房的价格只相差几十元，但实际情况却相差很大，我认为这是钻石在忽悠客人。
1,原先定的并洲饭店，但离办事的地方较远，所以很犹豫地定了一个晚上，没想到入住以后发现很干净，一点都不比湖滨饭店之类的所谓星级酒店差，于是马上联系携程，在太原的三天全都改定漳电。头一天晚上旁边住的几个人打了一宿的牌，吵得很，一晚上没睡好，早上告诉前台，服务很好，态度也不错，马上通知服务员去了解，第二天晚上安安静静的，让我睡个好觉，下次一定还选这！
1,"总体还行,只是让人觉得不像4星级酒店.设施及环境还是差了点.价格也偏高.不过房间还是很舒服的,面积也很大.点评者"
1,很不错的酒店。住的8号楼，设施蛮新的，服务态度很好，门童很殷勤，早餐也颇丰富（早餐是我判断宾馆水平的重要标准），在细节上做得比较好，比很多挂牌四星要好。地理位置应该也算不错的。下次去还会住。
1,酒店的位置非常好，过了街就是繁华的南京路，离地铁站也特别近。酒店的硬件在4星级里面算是不错的，服务也很好，可能开业的时间比较长了，房间里略显的有点旧，而且接近1000一晚的价格不能免费上网也有点不太人性化。也许上海稍微上点档次的酒店都是这样吧。总的来说还算满意，下次还会考虑入住。
0,1酒店比较偏打车不方便2酒店楼上有KTV，晚上非常吵，特别是对住在五楼的房客。3前台接待，态度生硬。不太欢迎通过携程网预订的人。接待我的小姐，还给我一张名片，让我订房直接打宾馆电话就可以了。说携程发传真来还要回传比较烦。那位小姐好像姓冯。4房价水份太多。房价标价为516元，但一般预订只要讲价的话通常会以318元成交。5在入住后的第二天，我退房后，因为有事还要入住，前台一听是通过携程订的直接回答没房预订（该市当天并没有什么重大活动，也不是旅游旺季）6房间里的价格比外面高许多，一瓶外面一元钱的矿泉水，房间里标价为5元。而且酒店附近没有购物的地方。7服务意识太差，我询问前台工作人员当地天气预报，回答说是不知道。8早餐较差，部分菜还是冷的该酒店有好的设施但缺乏有效的管理，服务意识较差，甚至有点店大欺客的味道，虽然，它并不是什么大店
0,很很的酒店星差不多！不知道3星怎么上去的？房首先光很暗，壁非常！上有水的痕，浴室非常非常小！！！竟然用一浴隔着有浴盆等等，毛巾非常破，我是有用得太了！！！房光重不足，服度不好，一直自己房很，可是也看人登的！房推三阻四！就是三星的。。
0,这个房间的性价比真是太差劲了，这个价格在西安可以住四星酒店了！房间（305）浴室的下水道是堵的，洗完一个人至少要半小时后才能洗第二人，房间的隔音几乎是没有的。这样的房间简直不能忍受！但据说是他们最好的宾馆了？？？
0,我终于在2008年的寒冬选择去尝试这家酒店。我对新鲜的事物一向用于尝试，愿意给她们机会，可是这次真的是上当太大，划不来了。这个公寓式酒店的几个致命弱点列举如下：1、空调简直一塌糊涂。功率小、噪音大。开了，不管什么用，而且吵得你无法安宁；关了，27层楼的房间里冷得呼气都可以看见。2、洗衣机不是每个房间都有。这个有点虚假宣传。3、热水器因为水压的问题，冷热不定。不冻死你算你运气。4、洗澡间没有暖气，如果热水不够强劲，肯定感冒。5、阳台封了，不给进去。6、网络跟乌龟爬的速度一样。总体说来，这家酒店在不需要空调、热水的季节还算可以，其他季节就免了。399一个晚上的公寓，一个月就是12000，这个价格在上海能租什么房子？？？建议入住的人自己考虑清楚。
1,房间很干净完全对得起3星的标准服务态度也还可以保安警觉性也满好也满安静的早餐很差不是一般的差除了早餐外其他都满满意的。
1,非常的好！我和我老婆对这家客栈赞不绝口。基本上可以达到四星级的房屋设施标准。自带的庭院非常美丽。酒店的服务员和老板人都很好。早饭非常好吃，牛奶，馒头，鸡蛋，和肉酱面。真的让人有家的感觉。下次我一定还要住在那里。
1,酒店真的不错，就是早餐都是韩式的有点怪。
1,"本人是比较喜欢这家酒店的,已是第二次入住.洲际位置很好,就在维多利亚海,星光大道旁边.房间和酒店的大堂面海都是落地大玻璃窗,窗外美景尽收眼底,特别到晚上更甚.就是房价不是个小数目,携程这次订的是包三晚2400不含早餐.如果不包三晚的话要3500这样一个晚上,我曾经住过.如果说不在乎银子的,应该这里是上上之选."
1,服务人员的业务能力还有待改进住了前三天都有早餐券，第四天续房时，把已经给我的房卡和餐卷中的餐卷给又抽回去了，说你这个价格不含早餐。给我的感觉非常不爽，而且言语很坚决。我商量了很久，告诉他们第二天有客人要过来，需要在餐厅吃饭，况且我要订三间房续订2天，你就当赠送也不是不可以的。死活不同意，我很是生气，让请示经理，才勉强同意说只允许一天的。感觉不满。
0,07年曾经住过一次，感觉还可以。这次感觉不好，被子、床单太、太、太旧了，早该换新的了。其他服务业都一般。
1,位置很好，走路到文庙、清凉寺5分钟都用不了，周边公交车很多很方便，就是出租车不太爱去（老城区路窄爱堵车），因为是老宾馆所以设施要陈旧些，
1,一个还不错的酒店。优点有这样几条。一是交通方便。离地铁和公交车站都只5分钟以内。步行至天安门也只15分钟。地点也不难找，我是第一次去，路都没问就找到了。二是房间干净，由于是好象是新装修的，所以房间整洁干净，而且也没有传说中的异味，呵呵，也许是硝烟散尽？浴室的24小时的热水有保障。第三么，服务态度还不错，早饭也还说得过去。油条的确还可以，往往一上来就一抢而空。不足么，就是服务台的灵活性还不够
1,"酒店整体环境可以,周围挨近火车站,晚上比较吵.酒店早餐写着7-9点,我们7点10分下来时,有好多菜还是冷的,准备工作没做好.不过该酒店在缙云算最好了"
1,入住的是高级湖景房，房间确实够大，景观也很好，大堂的工作人员也非常热情周到。但房间内的装修真的有些旧了，特别是电视该换大一些的。
1,商务大床房的房间不错，卫生间较大，不错不错！下次还会住！就是有一只该死的蚊子缠了我一晚上！
1,7月份入住的厦门宾馆，觉得非常好，前台的服务员非常有礼貌，我随口提了了一下其他住客免费升级一类的事，马上帮我免费从双人间升到大床房，房间超大，搞得靠在床上看电视觉的有点远，呵呵。而且那位服务员第二天见到还问候我“某某小姐，你好。”，超好记性，最后一天还帮我申请到晚退房。遗憾的是没有记住她的名字（好像叫周x秀），不然可以打电话去表扬表扬。房间设施也非常不错，我觉得还是算新的。而且酒店本身就有自己的花园可以散步，马路斜对面就是万石植物园（本人极力推荐在最后一天，要坐下午飞机的游客朋友，在上午花几个小时在里面，非常大而且打理很好的植物园）。酒店离热闹的步行街也是步行可至，门口有公车去机场，鼓浪屿，厦大等地，便利之极。下次去厦门一定还住这里。
1,酒店地理位置很好，就在王府井，交通方便。但由于历史旧了点，所以有点旧。看个人需要了。
1,感觉比夏天去海边好，入住率比我想象要多一些，很安静
1,第二次入住，性价比很高，特别是服务非常好。房间设施也不错的。就是浴室的浴缸能更好点的就太好了，还有淋浴龙头是固定的，不太方便。
1,地理位置好，离蓬莱阁和海边近，房间还整洁，服务热情周到，早餐也不错，美中不足就是设施有些陈旧。补充点评2007年8月29日：抱歉，错把蓬莱打上去了，那里没有的，特纠正，谢谢。
0,环境太吵，晚上有卡拉OK，影响睡觉，服务人员服务态度较差。
1,房间装修挺新，设施不错，配备电脑上网，就是网速有些慢，还有免费的VOD视频点播，卫生间也不错；酒店位置离九华街中心稍远，但是自驾的就很合适；总之在九华山上这家酒店还是值得推荐，下次还会住那儿。
0,服务态度很不好，除了免费的水，1瓶衣云收60，太黑了，那天去开什么外资企业洽谈会，全是些中国老表在哪里混，有鬼的外资企业。真烦！
0,毫无一家酒店应该具备的任何条件可谈。我是2007年12月29日晚入住的，入住时间是将近30日0点。1、刚推开房门就被一股恶臭击倒；2、进了房间感觉比在大街上还冷，问了前台才被告知房间里没有暖气，只能靠一部开启后半个多小时以后才出热风的空调取暖；3、淋浴从我进入房间就开始打开放热水，放了一个小时未见变热；4、饮水的杯子里面全是茶垢；5、床垫硌人，被子超薄；6、服务意识超差，吸烟房不提供火柴，找客房中心，被告知只能自己去一楼前台处购买2元一个的打火机……总的来说，这家酒店无论从硬件还是软件都不具备作为一家酒店而存在的根本条件。我是天津本地人，但我从来不了解天津的酒店水平竟然如此之差。因为工作的关系，我曾经在全国几十个城市住过上百家酒店，但在我的家乡，真的被这家酒店弄得失望之极！
1,环境不错、床单毛巾洁净、服务还行、房间宽敞，但感觉茶几、桌椅、地毯、浴帘有点脏，床垫不太舒服。总之，可以打4分。谢谢！
1,特别感谢工号0649的崔小姐（手机号136134462**），下次到太原出差一定要当面感谢她的。我是4月10号入住的，11号一早赶班机，把一条项链丢在了客房，直到回家都没有发现，还是崔小姐主动打电话和我核实，而且自己掏钱帮我寄了回来，并且多次去邮局帮我查询，这种精神太难得了。非常感谢！酒店门前确实有黑车，本来对酒店印象很一般的，但有这样的员工很让人感动。下次去太原一定还会入住的！
1,6月30到7月1号入住的.去美使馆办事很方便所以预定了.当天到达后酒店给的升级房间还好.说原来定的标准间看不到景色就是居民区.所以免费升级了.很好的房间.前台的CHECKINANDOUT慢.但其他还好.酒店设施也较时尚.老公很喜欢.门口也较方便逛街和散步吃东西.可以.火车站离的很近去机场回北京我们到300米处有一机场快线就是BUSTOAIRPORT20YUANPERPERSON.定点的.方便.可以推荐.
1,"住标c,不要住在靠康乐中心那头,泵房太吵了,估计专留给携程的,入住时说是2楼都有噪音,观察下来,根本不是,就2楼面对泵房的几间才吵."
0,"酒店性价比极底,早餐品种单调,老外一般只吃早餐,可这次不得不吃午饭;入住豪华层可房间很小,转身都困难,两张床只距离15CM远;马桶竟然没水;门弄了很久才打开;总体感觉是园林虽小还算可以,房间装修粗糙,我以为海德的产品一定不错,因为我住过398元的义乌海德大酒店,而扬州这间这是失礼人了.还收600多一晚宾馆反馈2008年7月14日：非常抱歉由于我们工作的不到之处给您带来的麻烦，我们已专门召开了部门协调会对您提出的问题进行调查。非常希望您能与我们营销部联系，以便奉上我们的礼品表达我们的歉意。衷心感谢您提出的宝贵意见。"
1,印象最深的就是他们的床，舒服，大而柔软，睡过那么多床，他们家的可以算是最舒服的了，这也是我为什么会一直去的原因，可能也是唯一的原因吧！房间不大，属于小的，套房内的卧室除了一张床，电视机都是放在矮阳台上的，因为实在没地方了。外面在修路，周边环境一般，要吃饭或者是逛逛，都不是很方便。听说是美国一家高级连锁酒店，所以配套都比较规整。
1,我下午5点多去的，告诉我原来订的豪华房已经没有的，说携程只让保留到5点钟。还好，他们房间多，就给升级到其他楼的套间了。因为原来是疗养院改建的宾馆，环境还可以，不过房间的设计就保留着疗养院的风格了，水泥走廊也不铺地毯；房间的门可以看到下面的缝隙，所以隔音效果是没有的。房间里的设施也算不错，该有的都有了，但问题我住的套房只有沙发，没有写字台，看电脑比较费劲，上网要装个猫才行。毛巾太旧了，浴缸是个按摩式的-缺点是按摩功能用不了，洗淋浴还很不便当。有趣的是卫生间里居然好有个小洗衣机-不过对我们出差只呆一天的人来说，也是个摆设。设施和价格比，也算凑合吧，因为现在青岛的酒店都巨贵。这里的优势就象大家评论的，服务--或者说服务态度确实很好！有机会还会来住的，只不过以后要住豪华房试试。
1,住了今晚三次了，每次都不甚满意，房间贼大，设备却陈旧，而且价格不低。这回订的套间，还竟然连个穿衣镜也没有。这么大套的房间，有大卧室一间，大客户一间，还有更衣室一间，还有个厨房（只对长期入住客户开放），竟然连个镜子没有，只有洗衣间的一个半身镜。
0,本来定阙里宾舍，定单提交后携程打来电话说没有房间啦，推荐该饭店，结果入住后发现房间脏、乱、差，前台服务员态度冰冷，号召大家抵制该酒店。
0,"房间老旧,床单在要求下才更换了一张干净的,明明有双人房,前台却告之只有豪华套间.服务员以为客人听不懂广东话,私下里说:他订了套房不能给她改,真是岂有此理!宾馆反馈2008年3月4日：谢谢您的宝贵意见，我们会改正的。现在正在装修其中一楼，欢迎指点。"
1,酒店还是非常的不错，我预定的是套间，服务非常好，随叫随到，结帐非常快。顺便提一句，这个酒店三楼是一个高级KTV，里面的服务小姐非常的漂亮，有机会去看看。
1,"酒店的早餐太差,多少年都一样,果汁也改为果珍了,实在和4颗星不符!"
0,服务实在差！临退房时，如家前台非说我们的毛巾不干净，洗不掉，要高额罚款。没办法，我们又退回房间，当着如家清洁人员的面帮他们将毛巾洗得非常干净！如家的工作人员见状，马上说“我们的工作人员没有义务洗毛巾，都是洗衣房洗”。我们找经理，经理说“如家没有洗衣粉，没有义务洗，所有如果有不干净的迹象，我们只能要求客户赔！”我晕死了！难道客户相比如家，更有义务洗毛巾么？！其实，包头有很多酒店非常便宜，如家并不算便宜的，服务又差！下次去，不住那儿了！
1,作为一个老牌的3星级酒店，。。还是有其优越性和成熟性的。。服务较规范，。。（当然还是存在个别员工消极怠慢的）。。电瓶车的小司机值得表演，。。真真的淳朴，，待客如家。。前台的接待女孩子表现较好，。。有耐心，。。愿帮客人解决问题。但繁忙时段管理稍乱，需改进。宾馆整体环境不错，。。尤其考虑到离上海这么近的佘山。。有如此的性价比，。。还不错。有机会还会去的。但周边交通不方便。特别是回程。叫不到车。如有良好的配套，应该会加分不少。顺便逛了逛，。。西佘山，和台湾人开的一个公园，月湖。西佘山幼时去了不少，。。顾地重游，还是有一些些的感慨，。。风景不能说不美，。。月湖，门票奇贵无比，环境不错是携家带小的好去处。也是第一次看到狗也要收费的地方，，30元。但也就是一公园罢了。。。
0,柜台里经常坐着4个人，不管是入住还是退房，会几个人倒手办手续。十分不解！效率低不说，他们居然会把你的信用卡扔在一边，去干别的事情。无论你表现出愤怒、急切或是无奈，服务生全然无动于衷。前边有点评说，卫生间小。其实非但小，且设计不合理，洗澡水会流到整个卫生间。图片与房间实际情况严重不符。公寓居然只有一个开水壶。很不方便。
1,"城市不错,房间也很好,很大的房间和床,就是前台服务不是很及时."
1,前台没有传说的那么慢，我去的时候还可以。整体服务还不错。当时是3月份去的，房间有点冷，洗澡的时候直打哆嗦。网速还可以。
1,"酒店离市中心虽然远,但门口就是地铁站,对与没车或不喜欢坐出租车的朋友来说是个好地方.酒店房间设施不错,我定的是大床房,感觉很舒服."
1,入住的时候，恰逢前台的POS机坏了，只能预付现金，有些不便。不过位于一楼的餐厅真是物美价廉，值得一去。
1,酒店地理位
0,酒店卫生条件一般，没有纱窗，入住时窗户大开，也没有蚊香，蚊子挺多。酒店有小蟑螂出现。早起赶飞机，6点多钟了，服务员仍呼呼大睡，叫了半天才来其他人结帐。感觉这家锦江之星，是我住过最差的一家连锁店，以后肯定不会入住了。
1,上海浦东雅诗阁，宽带是要额外收费的，然而在携程的网站上（，房间价格的表格中，宽带下面只是写着“宽带”两个字，后来在酒店结账的时候发现宽带是额外收费的，我给携程打电话，才被告知，“宽带”这两个字仅仅表明这个酒店有宽带设施！其实在我使用宽带之前，已经和前台询问是否收费，前台当时可能忙，说让我先用，结帐的时候免去。结果结账的时候是另一个服务生，拒绝免除宽带费。让我向携程讨公道去。知道我把他们的大堂副经理叫了出来，我的外国同事用英语把这个经理数落了一番之后，他们才免除了这笔费用。其实上网费并不多，几百元钱，但是这种出尔反尔，先告诉我免费，再收费的做法实在是过分。而且，对中国人和外国人的态度明显不一样，也让我感到很不爽。
0,通过携程订的所谓豪华房，设施陈旧，房间还一股臭味，根本不值320元！办入住在A座，住宿却在B座，前台也不告知，害得我拖着行李跑来跑去，不知道酒店对前台员工是怎样进行培训的！晚上骚扰电话不断。早餐更糟，全部品种加起来大约10种。唯一可以的是客房服务员的态度。总之，性价比太差！
1,作为一家经济型酒店，其最大的优势是地段，出门就是酒吧一条街、步行街，如果你想晚上去逛一下，走一下、玩一下的话，出门便是。标房有三种，推荐入住豪标，216元。但预定的时候最好要求大床房。否则可能给你一间带麻将桌的。不太方便的地方一个是酒店大门不太好找，第一次找了一圈才找到。而且进了大门，得先坐电梯至七楼才是总台。早餐一般，东西不是很多，而且是7－9点才有，结束的好像早了点。但对一家经济型酒店来说，总体感觉还行，对于216元的价格来说，还是比较超值的。
0,"周围环境差,房间设施陈旧.房间小.服务员懒散.去餐厅很不方便,路线复杂.早餐贵,而且没有什么可以选择的种类."
1,前两天去上海住在古北湾酒店。对酒店的服务感觉还可以。早餐也不错。房间设施稍微有点陈旧。不过对于短期出差来说还是比较合适的。酒店离虹桥机场很近，在国内转飞机的话有利用价值。离市区就比较远。总的来说根据出差目的和地方，古北湾是值得考虑使用的酒店。
0,不按服务约定提供饮用水，还要狡辩，不愿意改进。国外许多地方都习惯于直接喝饮用水，不因该要求客人喝烧过的自来水。两者不能划等号。补充点评2008年2月5日：这个酒店评为携程4星，我觉得有问题。有些评价不客观，有些评价文一会儿说是替来北京出差的人订的房间，一会儿又谈自己住过的感受，有猫腻。希望携程（听说已在美国上市，有远大志向）不要沦落成为街头拉客的公司。
1,虽然说是四星的，实际上比某些号称五星的强很多，占地面积非常大，分三个大区，酒店整体上也算豪华，设施什么的都很好，靠海边就是舒服，视野好，价格上没什么优势，不便宜也不算太贵，餐厅的自助餐还不错，算便宜的。
